009758|san˥˥ ʂɚ˥˩ tɕja˥˥ tɕʰjɑŋ˧˥ lɪŋ˧˥ tɑʊ˨˩˦, fa˥˥ xweɪ˥˥ pjɑʊ˨˩˦ ʂuaɪ˥˩ tsuɔ˥˩ jʊŋ˥˩, tɕʰɥœ˥˩ pɑʊ˧˥ tɕʰy˨˩˦ tɤ˧˥ ʂɚ˧˥ ɕjɑʊ˥˩.
009589|tsʰan˥˥ tɕja˥˥ lɤ˧ tuɔ˥˥ tsʰɯ˥˩ ljɛn˧˥ i˥˩ xuɔ˧˥ tʊŋ˥˩, uɔ˨˩˦ tɤ˧ kan˨˩˦ ʈʂʰu˥˩, li˧˥ tɕjɛ˨˩˦, ɥœ˥˩ laɪ˧˥ ɥœ˥˩ ʂən˥˥.
006342|tɕɪŋ˥˩ ɕjɑŋ˥˥ li˨˩˦ ʂən˧˥ ʂɚ˥˩, tɑʊ˥˩ tɕjɑʊ˥˩ tɤ˧ tɕi˥˥ pən˧˥ li˨˩˦ i˧˥.
007776|maɪ˥˩ tɑŋ˥˥ lɑʊ˧˥ pjɑʊ˨˩˦ ʂɚ˥˩ tɕjɑŋ˥˥ tɕi˥˩ ɕy˥˩ tsʰʊŋ˧˥ tɕʰi˧˥ tʰa˥˥ fu˧˥ ɕi˨˩˦ kʊŋ˥˥ ʈʂʰɑŋ˧˥ tsʰaɪ˨˩˦ koʊ˥˩ ʂɚ˧˥ pʰɪn˨˩˦.
010428|y˧˥ ʂɚ˥˩, li˥˩ tɕi˧˥ ɕjɑŋ˥˩ suɔ˧˥ ʈʂɑŋ˨˩˦ ʈʂoʊ˥˥ ɕjɑʊ˨˩˦ tɕɪn˥˥ xweɪ˥˩ pɑʊ˥˩, tɕʰɪŋ˨˩˦ tɕʰjoʊ˧˥ ɕjɛ˧˥ ʈʂu˥˩ ʈʂʰu˨˩˦ ʈʂɚ˥˩.
130875|tɕy˥˩ tʰʊŋ˨˩˦ tɕi˥˩, pɔ˥˥ ɪn˥˥ tɕʰi˥˥ pa˥˥ tɕʰi˥˥, ʂɑŋ˥˩ ʈʂoʊ˥˥, i˨˩˦ ljɛn˧˥ ɕy˥˩ fa˥˥ ʂɤŋ˥˥ u˧˥ tɕʰi˨˩˦ ku˥˩ ʈʂɑŋ˥˩.
150219|ʂuɔ˥˥ tsʰuɔ˥˩ lɤ˧ joʊ˥˩ xɤ˧˥ fɑŋ˧˥, ta˥˩ pu˧ ljɑʊ˧˥ kaɪ˨˩˦ peɪ˧.
003609|tsʰɯ˨˩˦ uaɪ˥˩, an˥˩ ʂɚ˧˥ tɕjɛn˥˥ tɕjɛ˧˥ tjɛn˨˩˦, ʈʂuɔ˧˥ li˥˩ tʰweɪ˥˥ tɕɪn˥˩.
009370|ma˨˩˦ ʈʂʰuən˥˥ pʰɪŋ˧˥ kɑʊ˥˩ su˧ tɕi˥˩ ʈʂɤ˨˩˦.
006542|ja˥˥ li˥˩, ʂɚ˥˩ wan˧˥ tɕʰɥœn˧˥ kʰɤ˧˥ i˨˩˦ peɪ˥˩ xwa˥˩ tɕjɛ˨˩˦ tɤ˧.
011986|li˨˩˦ xweɪ˥˥ pʰɪŋ˧˥ ʂuɔ˥˥, na˥˩ ʂɚ˧˥ xoʊ˥˩ xən˨˩˦ tuɔ˥˥ ʐən˧˥ tɕi˥˩ xwa˥˩ ʈʂɤ˧ kʰaɪ˥˥ xwa˥˩ kʊŋ˥˥ ʈʂʰɑŋ˨˩˦.
009130|ku˥˥ tʰɑŋ˧˥ tsʰuən˥˥, ɪn˥˥ tsaɪ˥˥ xoʊ˥˩ ʈʂʰʊŋ˧˥ tɕjɛn˥˩ aɻ˧˥ ɕɪn˥˥ ʂɤŋ˥˥.
011333|ta˥˩ xweɪ˥˩ xaɪ˧˥ pʰɪn˥˩ tɕʰɪŋ˨˩˦ lɤ˧, ʐɚ˥˩ ʈʂɑʊ˥˩ ʂɚ˥˩ lʊŋ˧˥ ʈʂoʊ˥˥ yn˥˩ tʊŋ˥˩ ɕjɛ˧˥ xweɪ˥˩ mɪŋ˧˥ y˥˩ ʈʂu˨˩˦ ɕi˧˥.
005152|meɪ˨˩˦ kuɔ˧˥ ʈʂʰɤŋ˧˥ nuɔ˥˩ tɤ˧ ʂɚ˥˩ tsaɪ˥˩ tɕɪn˥˥ ʂɚ˥˩ wɑŋ˧˥ ʈʂʰɑʊ˧˥ pɤŋ˥˥ kʰweɪ˥˩ xoʊ˥˩ ʈʂʰɤ˥˩ tɕyn˥˥.
150159|ʂɚ˥˩ ni˨˩˦ jɑʊ˥˩ xɑʊ˨˩˦ xɑʊ˥˥ li˧˥ tɕjɛ˨˩˦ tɕyn˥˥ ʂɚ˥˩ ʂu˥˩ y˨˩˦ tɤ˧ la˧.
000003|i˧˥ weɪ˥˩ tjɛn˥˩ tɕja˥˥ ʂuɔ˥˥, njɛn˧˥ mɔ˥˩ tsʰu˥˩ ɕjɑʊ˥˥ tɤ˧ li˥˩ tu˥˩ ti˧˥ tɕʰɥœ˥˩ tsʰən˥˥ tsʰɯ˥˥ pu˥˩ tɕʰi˧˥.
010162|ʂɑŋ˥˩ ɥœ˥˩, pɑʊ˨˩˦ li˥˩ ti˥˩ ʈʂʰan˨˩˦ kʊŋ˥˥ kɑʊ˥˩ ʈʂʰɤŋ˥˥, joʊ˨˩˦ sɯ˥˩ tsʊŋ˥˥ ti˥˩ kʰuaɪ˥˩ ʈʂʰɤŋ˧˥ tɕjɑʊ˥˥.
004046|ti˥˩ aɻ˥˩ tjɛn˨˩˦, uɔ˨˩˦ mən˧ tɕɥœ˧˥ tɤ˧ tʰa˥˥ ʂɚ˥˩ kɤ˥˩ xɑʊ˨˩˦ tjɛn˥˩ ɪŋ˨˩˦, i˧˥ tɪŋ˥˩ nɤŋ˧˥ na˧˥ tɑʊ˥˩ tɕɪn˥˥ ɕjʊŋ˧˥.
140298|tɕʰi˧˥ ʈʂʰɤ˥˥ i˥˩ tsu˧˥ tsən˨˩˦ mɤ˧ pan˥˩.
130655|tɕi˥˥ pən˨˩˦ weɪ˧˥ sɯ˥˩ ljoʊ˥˩ san˥˥ xɑʊ˥˩ uən˧˥ tɤ˧ ɕi˥˩ xwa˥˩.
000022|ʂɑŋ˥˩ ljɑŋ˧˥ pu˧˥ ʈʂɤŋ˥˩ ɕja˥˩ ljɑŋ˧˥ uaɪ˥˥.
004234|ljɛn˧˥ i˥˩ xuɔ˧˥ tʊŋ˥˩ tɕja˥˩ tɕʰjɑʊ˧˥ ljɑŋ˧˥, joʊ˨˩˦ i˥˩ xwa˥˥ kʰaɪ˥˥ ɕjɑŋ˥˥ wan˥˩ li˨˩˦.
002930|tɕʰjɑŋ˧˥ tjɑʊ˥˩ tɕʰjɑŋ˧˥ xwa˥˩ aɪ˥˩ kuɔ˧˥ ʈʂu˨˩˦ i˥˩ tɕjɑʊ˥˩ y˥˩.
130815|ʈʂʰɤŋ˧˥ tɕjɑʊ˥˥ tsʊŋ˨˩˦ tɕja˥˩, u˨˩˦ ʂɚ˧ tɕjoʊ˨˩˦ i˥˩ ɥœn˧˥.
004462|tsʰaɪ˧˥ ʈʂɤŋ˥˩ pu˥˩ mən˧˥ tsaɪ˥˩ kən˥˥ tɕy˥˩ pu˥˩ mən˧˥ kʊŋ˥˥ tsuɔ˥˩ ljɑŋ˥˩, an˥˩ ʈʂɑʊ˥˩ ʂɚ˧˥ tɕi˥˩, wɑŋ˨˩˦ xweɪ˧˥ pɔ˥˥ kʰwan˨˩˦.
141198|joʊ˨˩˦ ɕjɛ˥˥ kʊŋ˥˥ tsuɔ˥˩, ni˨˩˦ ɥœn˥˩ i˧ tsuɔ˥˩ ma˧.
010893|fu˥˩ ɕjɛn˥˩ ʈʂɑŋ˨˩˦ ɕyn˧˥ fɤŋ˥˩ feɪ˥˥ tsʰan˥˥ tɕja˥˥ lɤ˧ tjɑʊ˥˩ jɛn˧˥ xuɔ˧˥ tʊŋ˥˩.
010506|tsʰʊŋ˧˥ moʊ˧˥ ʈʂʊŋ˨˩˦ ʈʂʰɤŋ˧˥ tu˥˩ ʂɑŋ˥˩ tɕjɑŋ˨˩˦ ʈʂɤ˥˩ meɪ˧˥ tsʰuɔ˥˩.
011697|uɔ˨˩˦ tɑʊ˥˩ pɑʊ˨˩˦ tɪŋ˥˩ tɕʰy˥˩ ʂɚ˥˩ uɔ˨˩˦ i˧˥ kɤ˧ ʐən˧˥, meɪ˧˥ joʊ˨˩˦ ʐən˧˥ kən˥˥ uɔ˨˩˦ i˥˩ tɕʰi˨˩˦.
000398|ta˧˥ kwɑŋ˨˩˦ kɑʊ˥˩, ʂɚ˥˩ tsweɪ˥˩ tɕjɛn˨˩˦ tan˥˥ ʈʂɚ˧˥ tɕjɛ˥˥ tɤ˧ fɑŋ˥˥ fa˨˩˦.
005842|pʰɪŋ˧˥ ʈʂʰɑŋ˧˥ toʊ˥˥ ʂɚ˥˩ pa˧˥ ljɑŋ˨˩˦ kɤ˧ tʰʊŋ˨˩˦ ʂu˥˩ tɕʰi˨˩˦ laɪ˧˥ luɔ˥˩ tsaɪ˥˩ i˥˩ tɕʰi˨˩˦.
008171|ʐu˧˥ kuɔ˨˩˦ ʂɚ˥˩ tɕɪn˥˩ kʊŋ˥˥ ʈʂan˥˩ ʈʂɤŋ˥˥, pʰɑŋ˧˥ ta˥˩ tɤ˧ tɕja˧˥ ʈʂʊŋ˨˩˦ tɕi˧˥ tʰwan˧˥ tɕyn˥˥ tsweɪ˥˩.
008364|ʂɚ˥˩ ʈʂʰɑŋ˨˩˦ ɕi˥˥ ʂɑʊ˨˩˦ tɤ˧ xɑʊ˨˩˦ xuɔ˥˩, ta˥˩ toʊ˥˥ tsaɪ˥˩ ʈʂwan˥˥ jɛ˥˩ ʐən˧˥ ʂɚ˥˩ ʂoʊ˨˩˦ ʈʂʊŋ˥˥.
006451|tʰan˧˥ moʊ˨˩˦ tɕi˧˥ pjɛn˥˩ xu˥˩ ʐən˧˥ pu˥˩ fu˧˥, ʂɑŋ˥˩ su˥˩ ʈʂɚ˥˩ fɔ˧˥ ʂan˥˥ ʈʂʊŋ˥˥ ɥœn˥˩.
007427|pa˥˥ jɑʊ˥˩ fa˥˥ xweɪ˥˥ ɕjɛ˧˥ tʰjɑʊ˧˥ tsuɔ˥˩ jʊŋ˥˩, tɕi˥˥ tɕi˧˥ ʈʂɤŋ˥˥ tɕʰy˨˩˦ tuɔ˥˥ fɑŋ˥˥ ʈʂɚ˥˥ ʈʂʰɚ˧˥.
150009|pu˥˩ nɤŋ˧˥ tʰa˥˥ ʂɚ˧ tɤ˧ sɯ˥˥ kʰɑʊ˨˩˦ weɪ˥˩ laɪ˧˥, ni˨˩˦ tɕjoʊ˥˩ tɤŋ˧˥ sɯ˨˩˦ pa˧.
011040|lɪŋ˥˩ i˧˥ weɪ˥˩ xwa˧˥ tɕʰjɑʊ˧˥ tsɤ˧˥ mjɛn˨˩˦ feɪ˥˩ tʰi˧˥ kʊŋ˥˥ lɤ˧, joʊ˧˥ mu˥˩ ʈʂɚ˥˩ tsuɔ˥˩ tɤ˧ mu˥˩ ɕjɑŋ˥˥.
004109|wɑŋ˧˥ joʊ˨˩˦ ɕɪn˥˥ aɻ˧ tɤ˧ kʰoʊ˧˥ uən˨˩˦, xɑʊ˨˩˦ ɕjɑŋ˥˩ ʂɚ˥˩ tɑŋ˥˥ ʂɚ˥˩ ʐən˧˥.
009007|ɕjɛn˥˩ taɪ˥˩ fu˧˥ u˥˩ jɛ˥˩ ɪŋ˧˥ laɪ˧˥ tuɔ˥˥ ʈʂʰʊŋ˧˥ li˥˩ xɑʊ˨˩˦, fa˥˥ ʈʂan˨˩˦ ʂɚ˥˩ tʰoʊ˧˥ tɕʰjɑŋ˧˥ tɕɪŋ˥˩.
008527|pi˥˩ tɕɪŋ˥˩, ʂweɪ˧˥ jɛ˨˩˦ u˧˥ fa˨˩˦, tan˥˥ tɕʰjɑŋ˥˥ pʰi˧˥ ma˨˩˦ tɕjoʊ˥˩ nɤŋ˧˥ tɤŋ˥˥ ʂɑŋ˥˩ ʂɚ˥˩ jɛ˥˩ tɤ˧ tɪŋ˨˩˦ fɤŋ˥˥.
003042|uɔ˨˩˦ mən˧ toʊ˥˥ ʈʂɚ˥˥ tɑʊ˥˩, meɪ˨˩˦ kuɔ˧˥ ɕjɛn˥˩ tsaɪ˥˩ tɤ˧ ʂɚ˧˥ tɕi˥˩ tsʰuən˧˥ kʰwan˨˩˦ li˥˩ ly˥˩ weɪ˧˥ lɪŋ˧˥ xuɔ˥˩ fu˥˩.
008674|aɻ˥˩ jɑʊ˥˩ jɑʊ˥˥ tɕʰjoʊ˧˥ jɛn˧˥ kɤ˧˥, u˥˩ pi˥˩ ʈʂa˥˥ ʂɚ˧˥ ʈʂwa˥˥ xɑʊ˨˩˦ ʈʂɤŋ˧˥ kaɪ˨˩˦.
005926|ljɑʊ˥˩ tʊŋ˥˩ ʈʂʰɤ˥˥ tsu˨˩˦ kwan˥˩ mɪŋ˧˥ tɕʰɥœn˧˥ tɤ˧ ʈʂʰu˥˥ ʂoʊ˥˩, jɛ˨˩˦ tsaɪ˥˩ kʰɑʊ˨˩˦ ly˥˩ ʈʂɚ˥˥ ʈʂʊŋ˥˥.
003648|pi˨˩˦ saɪ˥˩ ʂɤ˥˩ tɕʰɪŋ˥˥ ʂɑʊ˥˩ njɛn˧˥ tsu˨˩˦, ɥœn˥˩ ɕjɑʊ˥˩ tsu˨˩˦ xɤ˧˥ ʂɤ˥˩ xweɪ˥˩ tsu˨˩˦.
000718|ʈʂɤ˥˩ pu˥˩ pɑʊ˥˥ kʰuɔ˥˩ fɑŋ˧˥ i˥˩, ʂɑŋ˥˥ wɑŋ˧˥ ly˥˩, xɤ˧˥ ʐən˧˥ kʊŋ˥˥ tɤŋ˨˩˦ kʰaɪ˥˥ ɕjɑʊ˥˥ xɤ˧˥ suən˨˩˦ ʂɚ˥˥.
000875|i˥˥ ʂɚ˥˩ tɕi˥˥ tɕi˧ ɪŋ˧˥ tsɑʊ˥˩ tɕja˥˥ tʰɪŋ˧˥ ɕɪŋ˥˩ fu˧˥ xɤ˧˥ ɕjɛ˧˥ fən˥˥ weɪ˧˥.
131175|ʐuɔ˥˩ tweɪ˥˩ tɕjɛn˥˩ tɪŋ˥˩ tɕjɛ˧˥ kuɔ˧˥ joʊ˨˩˦ i˥˩ i˥˩, kʰɤ˨˩˦ pɔ˥˥ ta˨˩˦ jɑʊ˥˥ aɻ˥˩ san˥˥ jɑʊ˥˥ ljoʊ˥˩ tʰoʊ˧˥ su˥˩.
010768|ljoʊ˥˩ ʂɚ˥˩ ʈʂʊŋ˥˩ tɕjɛn˥˥ ʈʂʰɚ˧˥ tɕjɛn˥˩ ʈʂʰɑŋ˧˥ ɕjɑʊ˥˩, tʰu˥˥ ʈʂʰu˥˥ i˧˥ kɤ˥˩ tɕjoʊ˨˩˦ tsɯ˥˩.
000151|pjɛ˧˥ ʐən˧˥ pɪŋ˥˩ meɪ˧ joʊ˨˩˦ ta˥˩ ʂɤŋ˥˥ ʐɑŋ˥˥ ʐɑŋ˧, tɑʊ˨˩˦ ʈʂɚ˥˩ tʰa˥˥ mən˧ u˧˥ fa˧˥ u˨˩˦ ʂɑŋ˧ aɻ˨˩˦ tuɔ˧.
007807|pu˥˩ fɑŋ˧˥ tɕjɑŋ˥˥ ɕɥœn˨˩˦ koʊ˥˩ tɤ˧ kuɔ˥˩ ʈʂʰɤŋ˧˥ tɑŋ˥˥ ʈʂʰɤŋ˧˥ ʈʂweɪ˥˥ sɯ˥˥ tɤ˧ kuɔ˥˩ ʈʂʰɤŋ˧˥.
000891|i˥˩ tɕʰyn˧˥ ʈʂən˥˥ ʈʂɤŋ˥˩ tɤ˧ ljoʊ˧˥ mɑŋ˧˥ ʈʂa˥˥ tsɯ˧, ʈʂʊŋ˥˥ y˧˥ ʂweɪ˨˩˦ luɔ˥˩ weɪ˨˩˦ tɕʰy˥˩.
002742|tweɪ˥˩ ʈʂɚ˥˩ xoʊ˥˩, fɑŋ˧˥ tʊŋ˥˥ ʈʂʰɤŋ˧˥ ʐən˥˩, pjɛ˧˥ ʂu˥˩ li˨˩˦ tɕʰɥœ˥˩ ʂɚ˧˥ fa˥˥ ʂɤŋ˥˥ kuɔ˥˩ ɕjʊŋ˥˥ ʂa˥˥ an˥˩.
005766|ʈʂʊŋ˥˥ ʂan˥˥ ʈʂɤŋ˥˩ tɕʰɥœn˥˩ tsaɪ˥˩ tʰweɪ˥˥ ʈʂʰu˥˥ lɪŋ˧˥ jʊŋ˥˥ tʰʊŋ˥˥ tɤ˧ tʰʊŋ˧˥ ʂɚ˧˥, jɛ˨˩˦ tʰweɪ˥˥ ʈʂʰu˥˥ lɤ˧ ɕjɑʊ˨˩˦ taɪ˥˩ tʰʊŋ˥˥.
006579|jɑʊ˥˩ jɛn˧˥ kɤ˧˥ luɔ˥˩ ʂɚ˧˥ tsʊŋ˥˥ xɤ˧˥ fɑŋ˧˥ ʈʂʰən˧˥ tɕjɑŋ˥˩ ʈʂʰən˧˥ tsʰuɔ˥˩ ʂɚ˥˥.
004575|ʈʂɤ˥˩ kɤ˧ uən˥˩ tʰi˧˥ ɪŋ˥˥ tɑŋ˥˥ ɪn˧˥ tɕʰi˨˩˦ ʈʂʊŋ˥˩ ʂɚ˥˩, ʈʂɑʊ˨˩˦ pan˥˩ fa˧ pʰɔ˥˩ tɕjɛ˨˩˦.
004317|sweɪ˥˥ ʐan˧˥ ɕɪn˥˥ fɑŋ˧˥ tɤ˧ ti˥˩ tɕi˥˥ pi˨˩˦ tɕjɑʊ˧ kɑʊ˥˥, tan˥˩ xaɪ˧˥ ʂɚ˥˩ jɛn˥˥ lɤ˧ pan˥˩ mi˨˩˦ ʂən˥˥.
012186|ʐweɪ˥˩ pa˥˥ njɛn˧˥ tɕʰɪŋ˥˥ ʂɚ˧˥ tsʰɤŋ˧˥ tɕjoʊ˥˩ tu˧˥ y˧˥, ɤ˧˥ xaɪ˥˩ ɤ˧˥ ʈʂoʊ˥˥ tɤ˧ i˥˩ suɔ˨˩˦ kɑʊ˥˥ ʈʂʊŋ˥˥.
000063|ʐu˨˩˦ paɪ˧˥ sɤ˥˩ tɤ˧ ʂweɪ˨˩˦ ni˧˥ lu˥˩, pa˧˥ ʈʂɤŋ˨˩˦ kɤ˥˩ ɕjɑʊ˨˩˦ tsʰuən˥˥ xwan˧˥ ʐɑʊ˥˩ tɕʰi˨˩˦ laɪ˧, tɕɪŋ˨˩˦ sɤ˥˩ joʊ˥˥ meɪ˨˩˦.
010962|ɪn˥˩ tu˥˩ fɑŋ˨˩˦ ʈʂɚ˥˥ jɛ˥˩ tɕɪn˥˩ njɛn˧˥ laɪ˧˥ ʈʂʰu˥˥ ɕjɛn˥˩ pʰɤŋ˧˥ pɔ˧˥ tɤ˧ fa˥˥ ʈʂan˨˩˦ ʂɚ˥˩ tʰoʊ˧˥.
009592|ɪn˧˥ xɑŋ˧˥ tɕjɛn˥˥ ʂɚ˥˩ ʈʂʰɑŋ˨˩˦ ʐən˧˥ mɪn˧˥ pi˥˩ tɕjɑʊ˥˥ i˥˩ pʰɪŋ˧˥ uən˨˩˦, ʂɚ˥˩ ʈʂʰɑŋ˨˩˦ li˥˩ ly˥˩ lɥœ˥˩ joʊ˨˩˦ ɕja˥˩ tɕjɑŋ˥˩.
141003|ɕja˥˩ i˧ pu˥˩ u˨˩˦ xan˥˩ loʊ˧˥ ʂɚ˥˩ tsoʊ˨˩˦ ɕjɑŋ˥˩ ʐu˧˥ xɤ˧˥.
131079|mu˥˩ tɕʰjɛn˧˥, fu˧˥ sɯ˥˥ tʰɤ˥˩ ʐɤŋ˧˥ ʈʂʰɚ˧˥ joʊ˧˥ ljɑŋ˨˩˦ tɕʰjɛn˥˥ tɕjoʊ˧˥ paɪ˨˩˦ pa˥˥ ʂɚ˧ pa˥˥ ku˨˩˦ pʰɪŋ˧˥ kuɔ˧˥ ku˨˩˦ pʰjɑʊ˥˩.
007820|ʂoʊ˨˩˦ ɕjɛn˥˥, xʊŋ˧˥ kwan˥˥ tɕɪŋ˥˥ tɕi˧ peɪ˥˩ tɕɪŋ˨˩˦ feɪ˥˥ ʈʂʰɑŋ˧˥ ɕjɑŋ˥˥ sɯ˥˩.
003867|ʂɤŋ˥˥ ʈʂu˥˥ jɑŋ˨˩˦ ʈʂɚ˧˥ tɕɪn˥˩ ʐu˥˩ kʰweɪ˥˥ suən˨˩˦ tɕjɛ˥˥ twan˥˩.
130980|tsʰɯ˨˩˦ tɕʰjɛn˧˥, sɯ˥˩ njɛn˧˥ kʊŋ˥˩ tɕi˥˩ ljoʊ˥˩ ʂɚ˧ ljoʊ˥˩ tjɛn˧˥ tɕjoʊ˨˩˦ sɯ˥˩ i˥˩ meɪ˨˩˦ ɥœn˧˥, ʈʂan˥˩ paɪ˨˩˦ fən˥˥ ʈʂɚ˥˥, aɻ˥˩ tjɛn˨˩˦ ljoʊ˥˩ i˥˥.
012543|jɑʊ˥˥ tɕʰjoʊ˧˥ ʈʂɑŋ˨˩˦ mən˧˥ ʐən˧˥ wɑŋ˧˥ ʂɚ˧˥ ɕja˥˩ kʰɤ˥˩ tɤ˧ xu˥˥ ʂɤŋ˥˥ ɥœ˥˩ laɪ˧˥ ɥœ˥˩ kɑʊ˥˥.
011323|ɕja˥˩ tɕi˥˩ tsaɪ˥˩ tɕi˧˥, ɕɥœ˧˥ ʂɤŋ˥˥ an˥˥ tɕʰɥœn˧˥ tɕɪn˥˩ ʐu˥˩ mɪn˧˥ kan˨˩˦ tɕʰi˥˥, ʂɚ˥˩ ku˥˩ kɑʊ˥˥ fa˥˥ tɕʰi˥˥.
002136|tʰʊŋ˧˥ ʂɚ˧˥, jɑʊ˥˩ ʈʂuən˨˩˦ peɪ˧ y˥˩ an˥˩, fɑŋ˧˥ ʈʂɚ˨˩˦ tsaɪ˥˩ tsʰɯ˥˩ tɕjɑŋ˥˩ ɕɥœ˨˩˦ taɪ˥˩ laɪ˧˥ tɤ˧ tsaɪ˥˥ xaɪ˥˩.
004129|meɪ˨˩˦ kuɔ˧˥ meɪ˧˥ joʊ˧˥ ɕjɑʊ˨˩˦ ɕjʊŋ˥˥ ti˥˩ pɑŋ˥˥ ʈʂu˥˩, kən˥˥ pən˨˩˦ pu˥˩ kan˧˥ y˨˩˦ ɤ˧˥ luɔ˧˥ sɯ˥˥, ɪŋ˥˩ pʰɤŋ˥˩ ɪŋ˥˩.
004648|ʈʂɤ˥˩ tɤ˧˥ i˥˩ y˧˥ tɕʰi˧˥ i˧˥ ɕi˥˩ ljɛ˥˩ tɤ˧ ʐwan˨˩˦ ɪŋ˥˩ tɕjɛn˥˩ pʰeɪ˥˩ ʈʂɚ˥˩.
001353|tɕɪn˥˥ xoʊ˥˩ tʰɤ˥˩ tɕʰy˥˥ uaɪ˥˩ tɤ˧ kʰʊŋ˥˥ tɕjɛn˥˥ pu˥˩ tɕy˧˥, tɕjɑŋ˥˥ i˧˥ tsʰɯ˨˩˦ weɪ˧˥ ʈʂʊŋ˥˩ jɑʊ˥˩ i˥˥ tɕy˥˩.
008580|mu˥˩ tɕʰjɛn˧˥, kuɔ˧˥ ʈʂʰan˨˩˦ pʰu˧˥ tʰɑʊ˧ tɕjoʊ˨˩˦ tɤ˧ ʈʂʰan˧˥ pʰɪn˨˩˦ tsaɪ˥˩ kʰoʊ˧˥ kan˨˩˦ ʂɑŋ˥˩, ɕy˥˥ jɑʊ˥˩ joʊ˧˥ suɔ˧˥ kaɪ˨˩˦ pjɛn˥˩.
007532|pjɛn˥˥ ɥœn˨˩˦ ti˥˩ tɕʰy˥˥ tɕjɑʊ˥˩ ʂɚ˥˥ ta˥˩ toʊ˥˥ pi˨˩˦ tɕjɑʊ˧ tɕʰɥœ˥˥ fa˧˥.
004007|tɕi˥˥ tɕi˧˥ tɕjoʊ˥˩ jɛ˧ ʈʂɤŋ˥˩ tsʰɤ˥˩ tɕʰy˨˩˦ tɤ˧˥ ʈʂʰɤŋ˧˥ ɕjɑʊ˥˩, ʈʂʰɤŋ˧˥ ɕjɑŋ˥˥ tɕjoʊ˥˩ jɛ˥˩ ɕɪŋ˧˥ ʂɚ˥˩ tsʊŋ˧˥ tʰi˧˥ uən˨˩˦ tɪŋ˥˩.
131069|mu˥˩ tɕʰjɛn˧˥, tɕʰɥœn˧˥ tɕʰjoʊ˧˥ kwan˥˥ tsʰɤ˥˩ tɑʊ˥˩ tsweɪ˥˩ ta˥˩ kweɪ˥˥ mɔ˧˥ ti˥˩ ʈʂən˥˩ ʂɚ˥˩ tɕjoʊ˧˥ tjɛn˧˥ u˨˩˦ tɕi˧˥.
008752|uɔ˨˩˦ mən˧ tɕjɑŋ˥˥ pʰaɪ˥˩ ʈʂʰu˥˥ tɕɪŋ˨˩˦ ʈʂʰa˧˥, i˥˥ ljɑʊ˧˥ tweɪ˥˩, kʊŋ˥˥ ʈʂʰɤŋ˧˥ pɪŋ˥˥ xɤ˧˥ tsuɔ˥˩ ʈʂan˥˩ pu˥˩ tweɪ˥˩.
012705|ʈʂɤ˥˩ kɤ˧ ʂɚ˧˥ xoʊ˥˩, meɪ˨˩˦ ɥœn˧˥ tɕjoʊ˥˩ pu˧˥ xweɪ˥˩ tɕi˥˩ ɕy˥˩ pjɛn˨˩˦ ʈʂɚ˧˥ lɤ˧, tɕjoʊ˥˩ i˧˥ tɪŋ˥˩ xweɪ˥˩ ʂɤŋ˥˥ ʈʂɚ˧˥.
006737|tɕʰi˧˥ ʂɚ˧˥, ʂɚ˥˩ ʈʂʰɑŋ˨˩˦ tweɪ˥˩ pʰɪŋ˧˥ kuɔ˨˩˦ tɕɪŋ˥˩ li˥˩ ʐuən˥˩ ly˥˩ tɤ˧ tan˥˥ joʊ˥˥, joʊ˨˩˦ ɕjɛ˥˥ kʰwa˥˥ ʈʂɑŋ˥˥.
000384|uɔ˨˩˦ fu˥˩ mu˧˥ uɔ˨˩˦ meɪ˥˩ meɪ˧ tɤ˧ fɑŋ˧˥ tsɯ˧ tsʰaɪ˧˥ ʈʂʰan˨˩˦, jɛ˨˩˦ toʊ˥˥ ti˨˩˦ ja˥˥ tɕɪn˥˩ tɕʰy˥˩ lɤ˧.
005279|uɔ˨˩˦ ʂu˥˩ ʂoʊ˨˩˦ u˧˥ tsʰɤ˥˩ ɕjɛn˥˩ ʐu˥˩ tɕɥœ˧˥ tɕɪŋ˥˩, ʐən˧˥ kʰuaɪ˥˩ pɤŋ˥˥ kʰweɪ˥˩ lɤ˧, ʈʂɚ˧˥ xɑʊ˨˩˦ ɕyn˥˩ su˥˩ tʰuɔ˥˥ ʂən˥˥.
004197|aɻ˧˥ tɕy˥˩ ljɑʊ˧˥ tɕjɛ˨˩˦, xwɑŋ˧˥ ɕjɛn˧˥ joʊ˥˥, mu˥˩ tɕʰjɛn˧˥ ʐɤŋ˧˥ ʈʂɤ˧˥ tɕy˥˥ ɕjɑŋ˥˥ kɑŋ˨˩˦, ɕjɑʊ˥˥ jɑʊ˧˥ fa˨˩˦ uaɪ˥˩.
010115|san˥˥ ʂɚ˥˩, tweɪ˥˩ njɛn˧˥ tʰu˨˩˦ ʈʂwan˥˥ ʂɤŋ˥˥ ʈʂʰan˧˥ tɕʰi˨˩˦ jɛ˥˩, tɕɪn˥˩ ɕɪŋ˧˥ lɤ˧ ʐən˥˩ ʈʂən˥˥ tɤ˧ mɔ˥˥ ti˨˩˦ tɤŋ˥˥ tɕi˥˩.
